PartnerID,PartnerName,ContractID,ContractName,ContractType,DocID,DocType,DocNumber,DocDate,DebitCreditRubSum,DebitCreditCurSum,Contract_allowed_debt_period,DelayDays,Currency,agency_factoring,payment_on_sale,ResponsibleByContract_ID,ResponsibleByContract_Code,ResponsibleByContract_Name,ResponsibleByPartnerManagerBinding_ID,ResponsibleByPartnerManagerBinding_Code,ResponsibleByPartnerManagerBinding_Name,ResponsibleByOrder_ID,ResponsibleByOrder_Code,ResponsibleByOrder_Name,ResponsibleByDoc_ID,ResponsibleByDoc_Code,ResponsibleByDoc_Name,ResponsibleByPartner_ID,ResponsibleByPartner_Code,ResponsibleByPartner_Name,ResponsibleByTransport_ID,ResponsibleByTransport_Code,ResponsibleByTransport_Name,ResponsibleDepartment_ID,ResponsibleDepartment_Name,is_offsets,enforcement_proceedings
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-37B44253146E,"Реализация товаров и услуг","РР000011783",2025-05-25 00:00:00.0000000,450935.52,450935.52,47,-35,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-37C05A01DDC3,"Реализация товаров и услуг","РР000011819",2025-05-26 00:00:00.0000000,50595.84,50595.84,47,-38,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-37EFFE158AE6,"Реализация товаров и услуг","РР000011863",2025-05-26 00:00:00.0000000,144390.40,144390.40,47,-38,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3B82FE030539,"Реализация товаров и услуг","РР000012038",2025-05-29 00:00:00.0000000,144390.40,144390.40,47,-39,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3C3EC17C0F01,"Реализация товаров и услуг","РР000012137",2025-05-30 00:00:00.0000000,450508.38,450508.38,47,-40,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3C43C6544C88,"Реализация товаров и услуг","РР000012204",2025-05-30 00:00:00.0000000,80760.02,80760.02,47,-40,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3C7716D0B521,"Реализация товаров и услуг","РР000012286",2025-06-01 00:00:00.0000000,144308.20,144308.20,47,-42,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3D1708451798,"Реализация товаров и услуг","РР000012397",2025-05-31 00:00:00.0000000,92158.08,92158.08,47,-41,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3D1A876ED2B0,"Реализация товаров и услуг","РР000012429",2025-06-01 00:00:00.0000000,619450.44,619450.44,47,-42,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3D37D99EDA73,"Реализация товаров и услуг","РР000012502",2025-06-02 00:00:00.0000000,173678.76,173678.76,47,-45,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3D38D42EF9D7,"Реализация товаров и услуг","РР000012531",2025-06-02 00:00:00.0000000,141463.26,141463.26,47,-45,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B5BA-2C01-CD04-11F0-3F9B61202169,"Реализация товаров и услуг","РР000012637",2025-06-03 00:00:00.0000000,159107.20,159107.20,47,-45,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48FBA-2C01-CD04-11EA-06C72E43A401,"Интернет Решения ООО (Ozon)",BFA494BA-2C01-CD04-11EA-FE49C85538A8,"Договор № ИР-26454/20 от 09.07.2020","С покупателем",BFA4B6BA-2C01-CD04-11F0-410A1A8ECA8F,"Реализация товаров и услуг","РР000012758",2025-06-05 00:00:00.0000000,111390.72,111390.72,47,-46,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA4A2BA-2C01-CD04-11ED-08DCC3E1AAB1,"Маркет.Трейд ООО",BFA4A2BA-2C01-CD04-11ED-08E3BF77D6EB,"Основной договор","С покупателем",BFA4B2BA-2C01-CD04-11EF-635D37FF2EA5,"Платежное поручение входящее","РР000013848",2024-08-23 00:00:00.0000000,-12150.58,-12150.58,40,247,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505094A1-5054-3030-11DA-D35270360694,"РР0000221 ","Бабкина Валентина Алексеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA49DBA-2C01-CD04-11EC-0EC7B21CFC22,"ЯНДЕКС ООО",BFA4ABBA-2C01-CD04-11EE-668A9E257B52,"Договор № 9005341/23 ","С поставщиком",1500348D-6F5D-01B0-11F0-10A4A4E52B56,"Поступление товаров и услуг","БРР00005022",2025-06-02 00:00:00.0000000,-23374.68,-23374.68,0,4,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,2C3A3592-8684-9EC2-4DD8-060292026629,"ЭА0001307 ","Созыкина Татьяна Викторовна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA49DBA-2C01-CD04-11EC-0EC7B21CFC22,"ЯНДЕКС ООО",BFA4ABBA-2C01-CD04-11EE-668A9E257B52,"Договор № 9005341/23 ","С поставщиком",BFA4B4BA-2C01-CD04-11EF-E2E3FA755025,"Платежное поручение исходящее","РР000002146",2025-02-05 12:00:15.0000000,23374.68,23374.68,0,81,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",BFA4ABBA-2C01-CD04-11EE-56FE99B60FC5,"ЭА0003381 ","Щукина Юлия Сергеевна",872788B9-666F-30AD-4B7C-A7389E5351A0,"ЭА0000672 ","Щербаков Даниил Юрьевич",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA494BA-2C01-CD04-11EB-259143D26855,"Цайняо Саплай Чейн Менеджмент (Ру) ООО",BFA49DBA-2C01-CD04-11EC-2502138D8F70,"Договор № 1-01375 ","С поставщиком",1500218D-6F5D-01B0-11EE-0056D848C5A1,"Поступление товаров и услуг","БРР00007207",2023-06-02 00:00:00.0000000,-44.43,-44.43,0,735,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,D2AED488-451D-1BCE-4FBD-FB29A352A029,"ЭА0000924 ","Булаева Юлия Викторовна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA494BA-2C01-CD04-11EB-259143D26855,"Цайняо Саплай Чейн Менеджмент (Ру) ООО",BFA49DBA-2C01-CD04-11EC-2502138D8F70,"Договор № 1-01375 ","С поставщиком",1500218D-6F5D-01B0-11EE-1B0C9B2711B0,"Поступление товаров и услуг","БРР00009266",2023-06-02 23:59:59.0000000,-17.77,-17.77,0,735,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,D2AED488-451D-1BCE-4FBD-FB29A352A029,"ЭА0000924 ","Булаева Юлия Викторовна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA494BA-2C01-CD04-11EB-259143D26855,"Цайняо Саплай Чейн Менеджмент (Ру) ООО",BFA49DBA-2C01-CD04-11EC-2502138D8F70,"Договор № 1-01375 ","С поставщиком",1500218D-6F5D-01B0-11EE-32A2939896CF,"Поступление товаров и услуг","БРР00010583",2023-07-01 23:59:59.0000000,-117.20,-117.20,0,706,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,D2AED488-451D-1BCE-4FBD-FB29A352A029,"ЭА0000924 ","Булаева Юлия Викторовна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA494BA-2C01-CD04-11EB-259143D26855,"Цайняо Саплай Чейн Менеджмент (Ру) ООО",BFA494BA-2C01-CD04-11EB-259143D268FD,"Основной договор","С покупателем",BFA4ACBA-2C01-CD04-11EE-7D4B96B0A9B8,"Платежное поручение входящее","РР000022277",2023-11-03 00:00:00.0000000,-2408.48,-2408.48,0,581,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505094A1-5054-3030-11DA-D35270360694,"РР0000221 ","Бабкина Валентина Алексеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA48ABA-2C01-CD04-11E9-5CF9EC144E8A,"Новый Импульс-50 ООО",BFA48ABA-2C01-CD04-11E9-5CFCA30639D2,"Договор № КМ-5122 от 05.12.2019","С покупателем",BFA4A3BA-2C01-CD04-11ED-6ECBE9E2AFAE,"Платежное поручение входящее","РР000018286",2022-11-25 00:00:00.0000000,-162.73,-162.73,47,877,"RUB",0,0,50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505094A1-5054-3030-11DA-D35270360694,"РР0000221 ","Бабкина Валентина Алексеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA4B2BA-2C01-CD04-11EF-65D21F624608,"РВБ ООО",BFA4B2BA-2C01-CD04-11EF-65D246F166EF,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-0AED63589C08,"Реализация товаров и услуг","РР000006951",2025-03-28 00:00:00.0000000,380758.39,380758.39,48,22,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA4B2BA-2C01-CD04-11EF-65D21F624608,"РВБ ООО",BFA4B2BA-2C01-CD04-11EF-65D246F166EF,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-0AED63589C16,"Реализация товаров и услуг","РР000006952",2025-03-28 00:00:00.0000000,306111.84,306111.84,48,22,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA4B2BA-2C01-CD04-11EF-65D21F624608,"РВБ ООО",BFA4B2BA-2C01-CD04-11EF-65D246F166EF,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-21E87ADAA076,"Реализация товаров и услуг","РР000009862",2025-04-29 00:00:00.0000000,1418546.64,1418546.64,48,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
